Player,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,SCA,SCA90,PassLive,PassDead,Drib,Sh.1,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.2,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att.4,Tkl%,Past,Press,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,Blocks,Sh.3,ShSv,Pass,Int,Tkl+Int,Clr,Err,Cl_Squad,Cl_Country,Cl_LgR,Cl_GF,Cl_GA,Cl_GD,Cl_xG,Cl_xGA,Cl_xGD,Cl_xGD/90,Start_Value,Value_Change
Yannick Carrasco,0.15,Atletico Madrid,26,24.2,6.0,43.0,25.0,58.1,1.78,1.03,0.14,0.24,16.9,1.0,0.0,0.0,6.0,6.0,0.14,0.0,0.0,779.0,1048.0,74.3,12117.0,3801.0,446.0,516.0,86.4,266.0,340.0,78.2,52.0,150.0,34.7,10.0,5.6,4.4,44.0,34.0,42.0,6.0,92.0,88.0,3.63,53.0,14.0,14.0,4.0,3.0,0.0,17.0,0.7,10.0,4.0,3.0,0.0,0.0,0.0,35.0,23.0,17.0,11.0,7.0,17.0,46.0,37.0,29.0,341.0,98.0,28.7,117.0,115.0,109.0,45.0,0.0,0.0,45.0,28.0,63.0,15.0,1.0, Atletico Madrid,2,1,67,25,42,52.4,32.7,19.6,0.52,20.25,36.0
William Carvalho,0.2,Betis,28,13.6,2.0,15.0,6.0,40.0,1.1,0.44,0.13,0.33,16.9,0.0,0.0,0.0,1.3,1.3,0.08,0.7,0.7,814.0,954.0,85.3,15337.0,3569.0,345.0,383.0,90.1,350.0,390.0,89.7,105.0,156.0,67.3,0.0,0.5,-0.5,10.0,85.0,11.0,0.0,70.0,20.0,1.47,16.0,0.0,1.0,2.0,1.0,0.0,2.0,0.15,1.0,0.0,0.0,1.0,0.0,0.0,28.0,19.0,10.0,16.0,2.0,5.0,17.0,29.4,12.0,177.0,51.0,28.8,51.0,104.0,22.0,13.0,4.0,0.0,9.0,8.0,36.0,24.0,1.0, Betis,2,6,50,50,0,46.0,45.5,0.5,0.01,14.4,13.5
Casemiro,0.2,Real Madrid,28,32.2,6.0,45.0,11.0,24.4,1.4,0.34,0.13,0.55,17.8,0.0,0.0,0.0,4.6,4.6,0.1,1.4,1.4,1632.0,1949.0,83.7,32768.0,8045.0,638.0,708.0,90.1,697.0,787.0,88.6,271.0,379.0,71.5,4.0,3.6,0.4,25.0,150.0,24.0,0.0,111.0,53.0,1.64,44.0,1.0,0.0,2.0,3.0,3.0,8.0,0.25,7.0,0.0,0.0,1.0,0.0,0.0,89.0,56.0,49.0,35.0,5.0,29.0,74.0,39.2,45.0,510.0,185.0,36.3,224.0,228.0,58.0,69.0,18.0,0.0,51.0,61.0,150.0,96.0,0.0, Real Madrid,2,2,67,28,39,61.5,36.5,25.1,0.66,57.6,63.0
Moreto Cassama,0.2,Reims,22,22.6,1.0,11.0,2.0,18.2,0.49,0.09,0.09,0.5,26.7,0.0,0.0,0.0,0.3,0.3,0.03,0.7,0.7,1215.0,1392.0,87.3,27809.0,5961.0,334.0,368.0,90.8,591.0,630.0,93.8,284.0,379.0,74.9,1.0,0.8,0.2,15.0,103.0,5.0,1.0,100.0,34.0,1.51,26.0,6.0,2.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,50.0,37.0,22.0,26.0,2.0,16.0,41.0,39.0,25.0,309.0,104.0,33.7,121.0,155.0,33.0,27.0,10.0,1.0,17.0,40.0,90.0,26.0,1.0, Reims,5,14,42,50,-8,33.3,61.1,-27.7,-0.73,1.17,2.7
Gaetano Castrovilli,0.2,Fiorentina,23,25.9,5.0,33.0,14.0,42.4,1.27,0.54,0.15,0.36,16.7,0.0,0.0,0.0,3.5,3.5,0.11,1.5,1.5,598.0,774.0,77.3,10069.0,2881.0,313.0,376.0,83.2,202.0,246.0,82.1,60.0,97.0,61.9,3.0,2.5,0.5,19.0,49.0,35.0,12.0,79.0,52.0,2.01,41.0,0.0,1.0,0.0,10.0,0.0,10.0,0.39,9.0,0.0,0.0,0.0,1.0,0.0,44.0,29.0,24.0,11.0,9.0,13.0,39.0,33.3,26.0,509.0,168.0,33.0,192.0,205.0,112.0,37.0,4.0,0.0,33.0,31.0,75.0,23.0,0.0, Fiorentina,3,13,47,59,-12,45.2,55.1,-9.9,-0.26,18.0,18.0
Danilo Cataldi,0.2,Lazio,25,6.3,0.0,6.0,2.0,33.3,0.95,0.32,0.0,0.0,19.0,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4,356.0,432.0,82.4,6477.0,2137.0,146.0,156.0,93.6,160.0,180.0,88.9,42.0,84.0,50.0,0.0,0.2,-0.2,4.0,35.0,8.0,2.0,40.0,13.0,2.06,9.0,2.0,1.0,0.0,0.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,6.0,2.0,3.0,22.0,13.6,19.0,125.0,34.0,27.2,34.0,66.0,25.0,5.0,1.0,0.0,4.0,9.0,19.0,4.0,0.0, Lazio,3,6,61,55,6,59.8,47.8,12.0,0.32,2.88,2.25
Dani Ceballos,0.2,Arsenal,23,17.9,0.0,12.0,2.0,16.7,0.67,0.11,0.0,0.0,21.7,1.0,0.0,0.0,0.7,0.7,0.06,-0.7,-0.7,1112.0,1286.0,86.5,22027.0,5182.0,415.0,457.0,90.8,511.0,558.0,91.6,172.0,230.0,74.8,3.0,2.9,0.1,27.0,131.0,22.0,3.0,107.0,55.0,3.07,48.0,3.0,1.0,1.0,1.0,1.0,5.0,0.28,4.0,0.0,0.0,1.0,0.0,0.0,40.0,33.0,19.0,12.0,9.0,13.0,49.0,26.5,36.0,281.0,75.0,26.7,121.0,100.0,60.0,29.0,7.0,1.0,22.0,24.0,64.0,21.0,0.0, Arsenal,1,8,55,39,16,53.5,44.3,9.2,0.24,28.8,24.3
Trevoh Chalobah,0.15,Lorient,21,24.9,2.0,14.0,3.0,21.4,0.56,0.12,0.14,0.67,12.1,0.0,0.0,0.0,1.9,1.9,0.14,0.1,0.1,1035.0,1202.0,86.1,19560.0,5263.0,409.0,449.0,91.1,476.0,531.0,89.6,132.0,185.0,71.4,2.0,0.9,1.1,7.0,66.0,3.0,0.0,62.0,26.0,1.05,19.0,3.0,1.0,0.0,2.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,50.0,28.0,31.0,18.0,1.0,17.0,35.0,48.6,18.0,229.0,80.0,34.9,106.0,103.0,20.0,28.0,8.0,0.0,20.0,63.0,113.0,93.0,0.0, Lorient,5,16,50,68,-18,48.8,53.1,-4.3,-0.11,2.43,3.15
Xavier Chavalerin,0.2,Reims,29,28.3,0.0,22.0,6.0,27.3,0.78,0.21,0.0,0.0,20.6,0.0,0.0,0.0,1.2,1.2,0.05,-1.2,-1.2,870.0,1037.0,83.9,16102.0,4733.0,409.0,461.0,88.7,333.0,379.0,87.9,114.0,173.0,65.9,3.0,2.4,0.6,22.0,70.0,11.0,3.0,71.0,33.0,1.17,28.0,0.0,0.0,3.0,1.0,1.0,4.0,0.14,2.0,0.0,0.0,1.0,0.0,1.0,111.0,63.0,53.0,42.0,16.0,14.0,70.0,20.0,56.0,621.0,177.0,28.5,247.0,274.0,100.0,44.0,9.0,0.0,35.0,36.0,147.0,31.0,1.0, Reims,5,14,42,50,-8,33.3,61.1,-27.7,-0.73,3.6,3.6
Denis Cheryshev,0.2,Valencia,29,12.2,0.0,21.0,5.0,23.8,1.72,0.41,0.0,0.0,18.6,0.0,0.0,0.0,1.5,1.5,0.07,-1.5,-1.5,209.0,338.0,61.8,3793.0,1255.0,100.0,127.0,78.7,82.0,134.0,61.2,25.0,50.0,50.0,3.0,2.4,0.6,15.0,20.0,15.0,6.0,36.0,26.0,2.13,19.0,1.0,2.0,0.0,2.0,2.0,4.0,0.33,4.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,6.0,9.0,8.0,5.0,25.0,20.0,20.0,234.0,51.0,21.8,68.0,103.0,63.0,21.0,1.0,0.0,20.0,7.0,30.0,15.0,0.0, Valencia,2,13,50,53,-3,43.9,53.9,-10.0,-0.26,4.32,3.15
Federico Chiesa,0.15,Juventus,22,24.6,8.0,60.0,25.0,41.7,2.44,1.02,0.13,0.32,17.7,0.0,0.0,0.0,6.0,6.0,0.1,2.0,2.0,626.0,808.0,77.5,11214.0,3484.0,303.0,354.0,85.6,235.0,293.0,80.2,77.0,118.0,65.3,8.0,6.5,1.5,45.0,45.0,41.0,17.0,82.0,86.0,3.5,60.0,6.0,8.0,6.0,2.0,4.0,16.0,0.65,11.0,0.0,2.0,1.0,1.0,1.0,58.0,40.0,24.0,20.0,14.0,22.0,50.0,44.0,28.0,397.0,131.0,33.0,137.0,147.0,113.0,27.0,1.0,0.0,26.0,11.0,69.0,21.0,0.0, Juventus,3,4,77,38,39,74.2,38.2,36.0,0.95,43.2,63.0
Pedro Chirivella,0.2,Nantes,23,25.3,0.0,9.0,2.0,22.2,0.36,0.08,0.0,0.0,20.6,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3,1040.0,1235.0,84.2,19624.0,4742.0,420.0,465.0,90.3,470.0,526.0,89.4,127.0,200.0,63.5,2.0,1.1,0.9,17.0,120.0,14.0,2.0,98.0,37.0,1.46,30.0,3.0,0.0,2.0,1.0,1.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,39.0,19.0,12.0,19.0,8.0,7.0,54.0,13.0,47.0,424.0,127.0,30.0,111.0,235.0,78.0,34.0,5.0,0.0,29.0,38.0,77.0,23.0,0.0, Nantes,5,18,47,55,-8,48.9,55.8,-6.9,-0.18,0.72,2.88
Joris Chotard,0.2,Montpellier,18,12.9,0.0,8.0,3.0,37.5,0.62,0.23,0.0,0.0,17.4,0.0,0.0,0.0,0.7,0.7,0.09,-0.7,-0.7,274.0,380.0,72.1,5557.0,1734.0,117.0,147.0,79.6,102.0,131.0,77.9,51.0,89.0,57.3,0.0,0.4,-0.4,7.0,22.0,4.0,2.0,24.0,15.0,1.16,10.0,1.0,1.0,1.0,0.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,7.0,13.0,2.0,9.0,32.0,28.1,23.0,185.0,50.0,27.0,60.0,96.0,29.0,12.0,3.0,0.0,9.0,17.0,39.0,21.0,0.0, Montpellier,5,8,60,62,-2,47.9,65.7,-17.8,-0.47,6.3,6.3
Luca Cigarini,0.2,Crotone,34,10.3,0.0,16.0,2.0,12.5,1.55,0.19,0.0,0.0,27.4,4.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6,625.0,748.0,83.6,13473.0,4538.0,217.0,237.0,91.6,275.0,310.0,88.7,124.0,180.0,68.9,0.0,1.2,-1.2,16.0,82.0,8.0,0.0,70.0,36.0,3.49,21.0,12.0,0.0,1.0,2.0,0.0,3.0,0.29,2.0,0.0,0.0,0.0,1.0,0.0,25.0,17.0,9.0,14.0,2.0,12.0,34.0,35.3,22.0,168.0,53.0,31.5,62.0,85.0,21.0,16.0,1.0,0.0,15.0,10.0,35.0,8.0,1.0, Crotone,3,19,45,92,-47,38.5,71.6,-33.1,-0.87,0.72,0.54
Seamus Coleman,0.15,Everton,31,17.9,0.0,12.0,4.0,33.3,0.67,0.22,0.0,0.0,19.1,0.0,0.0,0.0,1.2,1.2,0.1,-1.2,-1.2,625.0,767.0,81.5,11163.0,4088.0,299.0,329.0,90.9,249.0,293.0,85.0,72.0,119.0,60.5,3.0,1.9,1.1,18.0,32.0,14.0,5.0,43.0,33.0,1.84,24.0,1.0,4.0,1.0,3.0,0.0,5.0,0.28,4.0,0.0,0.0,0.0,1.0,0.0,39.0,26.0,25.0,9.0,5.0,17.0,40.0,42.5,23.0,242.0,73.0,30.2,134.0,72.0,36.0,39.0,9.0,0.0,30.0,20.0,59.0,38.0,1.0, Everton,1,10,47,48,-1,47.1,52.0,-4.9,-0.13,8.55,4.5
Francis Coquelin,0.2,Villarreal,29,8.2,0.0,4.0,0.0,0.0,0.49,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2,461.0,524.0,88.0,7869.0,1564.0,229.0,255.0,89.8,189.0,205.0,92.2,34.0,44.0,77.3,0.0,0.5,-0.5,3.0,28.0,4.0,0.0,22.0,9.0,1.1,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,3.0,15.0,3.0,5.0,11.0,45.5,6.0,127.0,38.0,29.9,37.0,73.0,17.0,12.0,2.0,0.0,10.0,17.0,38.0,12.0,0.0, Villarreal,2,7,60,44,16,58.0,43.5,14.5,0.38,12.6,4.5
Jack Cork,0.2,Burnley,31,15.0,0.0,5.0,0.0,0.0,0.33,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3,413.0,499.0,82.8,6590.0,1287.0,215.0,243.0,88.5,147.0,162.0,90.7,36.0,61.0,59.0,0.0,0.6,-0.6,7.0,39.0,3.0,0.0,26.0,18.0,1.2,16.0,0.0,0.0,1.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,6.0,15.0,4.0,9.0,27.0,33.3,18.0,234.0,71.0,30.3,58.0,121.0,55.0,20.0,6.0,0.0,14.0,15.0,40.0,24.0,0.0, Burnley,1,17,33,55,-22,39.9,57.6,-17.7,-0.47,10.8,4.5
Bryan Cristante,0.15,Roma,25,23.9,1.0,27.0,7.0,25.9,1.13,0.29,0.04,0.14,17.9,0.0,0.0,0.0,2.2,2.2,0.08,-1.2,-1.2,1276.0,1529.0,83.5,28442.0,9146.0,379.0,426.0,89.0,634.0,687.0,92.3,257.0,388.0,66.2,3.0,0.9,2.1,15.0,123.0,21.0,3.0,120.0,35.0,1.46,28.0,0.0,2.0,4.0,0.0,1.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,38.0,31.0,17.0,18.0,3.0,8.0,26.0,30.8,18.0,375.0,108.0,28.8,133.0,172.0,70.0,29.0,9.0,0.0,20.0,34.0,72.0,76.0,2.0, Roma,3,7,68,58,10,68.9,51.4,17.5,0.46,16.2,16.2
Juan Cuadrado,0.15,Juventus,32,24.2,2.0,18.0,6.0,33.3,0.74,0.25,0.06,0.17,17.7,0.0,1.0,1.0,2.0,1.2,0.07,0.0,-0.2,1491.0,1798.0,82.9,30150.0,8837.0,522.0,591.0,88.3,728.0,799.0,91.1,229.0,371.0,61.7,10.0,7.2,2.8,58.0,76.0,37.0,8.0,150.0,110.0,4.55,65.0,24.0,12.0,1.0,7.0,1.0,17.0,0.7,10.0,4.0,1.0,0.0,2.0,0.0,42.0,21.0,24.0,13.0,5.0,14.0,40.0,35.0,26.0,287.0,84.0,29.3,134.0,93.0,60.0,35.0,2.0,0.0,33.0,31.0,73.0,22.0,1.0, Juventus,3,4,77,38,39,74.2,38.2,36.0,0.95,13.5,14.4
Marc Cucurella,0.2,Getafe,22,36.0,3.0,27.0,8.0,29.6,0.75,0.22,0.11,0.38,17.1,0.0,0.0,0.0,1.7,1.7,0.06,1.3,1.3,926.0,1310.0,70.7,15084.0,5052.0,509.0,620.0,82.1,317.0,436.0,72.7,80.0,180.0,44.4,2.0,3.0,-1.0,35.0,65.0,36.0,12.0,105.0,80.0,2.22,63.0,4.0,2.0,0.0,9.0,2.0,5.0,0.14,3.0,0.0,1.0,0.0,0.0,1.0,70.0,48.0,24.0,37.0,9.0,20.0,56.0,35.7,36.0,774.0,235.0,30.4,199.0,387.0,188.0,69.0,4.0,0.0,65.0,54.0,124.0,40.0,0.0, Getafe,2,15,28,43,-15,32.7,40.3,-7.7,-0.2,16.2,18.0
Bryan Dabo,0.2,Benevento,28,12.4,0.0,12.0,2.0,16.7,0.97,0.16,0.0,0.0,17.9,0.0,0.0,0.0,1.2,1.2,0.1,-1.2,-1.2,456.0,584.0,78.1,8101.0,2249.0,205.0,248.0,82.7,178.0,219.0,81.3,58.0,85.0,68.2,0.0,0.3,-0.3,9.0,48.0,13.0,3.0,64.0,22.0,1.77,20.0,1.0,0.0,0.0,1.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,9.0,4.0,2.0,6.0,17.0,35.3,11.0,181.0,52.0,28.7,59.0,93.0,29.0,15.0,2.0,0.0,13.0,14.0,29.0,18.0,0.0, Benevento,3,18,40,75,-35,41.6,66.1,-24.5,-0.64,1.8,1.08
Mahmoud Dahoud,0.2,Dortmund,24,14.0,1.0,16.0,5.0,31.3,1.14,0.36,0.06,0.2,25.9,1.0,0.0,0.0,0.5,0.5,0.03,0.5,0.5,786.0,913.0,86.1,16172.0,3257.0,257.0,285.0,90.2,373.0,408.0,91.4,139.0,184.0,75.5,1.0,1.2,-0.2,12.0,66.0,15.0,2.0,64.0,36.0,2.58,27.0,0.0,3.0,3.0,1.0,2.0,5.0,0.36,4.0,0.0,0.0,0.0,0.0,1.0,36.0,24.0,12.0,20.0,4.0,11.0,38.0,28.9,27.0,295.0,82.0,27.8,83.0,171.0,41.0,31.0,7.0,0.0,24.0,21.0,57.0,14.0,0.0, Dortmund,4,3,75,46,29,68.6,40.4,28.3,0.83,5.85,14.4
Stuart Dallas,0.15,Leeds United,29,37.9,8.0,48.0,18.0,37.5,1.27,0.48,0.17,0.44,19.7,0.0,0.0,0.0,4.6,4.6,0.1,3.4,3.4,1813.0,2212.0,82.0,31713.0,9947.0,899.0,988.0,91.0,709.0,841.0,84.3,183.0,304.0,60.2,2.0,2.1,-0.1,27.0,141.0,38.0,9.0,182.0,74.0,1.95,63.0,2.0,4.0,3.0,0.0,2.0,6.0,0.16,6.0,0.0,0.0,0.0,0.0,0.0,79.0,52.0,46.0,28.0,5.0,29.0,100.0,29.0,71.0,587.0,190.0,32.4,223.0,279.0,85.0,55.0,3.0,0.0,52.0,59.0,138.0,55.0,1.0, Leeds United,1,9,62,54,8,57.5,62.9,-5.4,-0.14,2.16,3.6
Marton Dardai,0.15,Hertha BSC,18,9.1,0.0,2.0,0.0,0.0,0.22,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,406.0,506.0,80.2,10814.0,3757.0,57.0,65.0,87.7,233.0,247.0,94.3,115.0,189.0,60.8,1.0,0.2,0.8,4.0,38.0,4.0,1.0,44.0,10.0,1.1,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0,18.0,11.0,12.0,5.0,1.0,8.0,16.0,50.0,8.0,90.0,26.0,28.9,51.0,35.0,4.0,14.0,3.0,0.0,11.0,15.0,33.0,41.0,0.0, Hertha BSC,4,14,41,52,-11,42.4,47.0,-4.6,-0.13,0.405,5.4
Vladimir Darida,0.2,Hertha BSC,29,21.1,1.0,27.0,6.0,22.2,1.28,0.28,0.04,0.17,22.6,1.0,0.0,0.0,1.4,1.4,0.05,-0.4,-0.4,720.0,993.0,72.5,15587.0,3811.0,254.0,314.0,80.9,285.0,358.0,79.6,167.0,262.0,63.7,6.0,5.8,0.2,39.0,57.0,28.0,5.0,81.0,66.0,3.12,48.0,11.0,3.0,0.0,4.0,0.0,9.0,0.43,9.0,0.0,0.0,0.0,0.0,0.0,37.0,24.0,17.0,15.0,5.0,9.0,35.0,25.7,26.0,407.0,131.0,32.2,99.0,219.0,89.0,35.0,2.0,0.0,33.0,32.0,69.0,24.0,0.0, Hertha BSC,4,14,41,52,-11,42.4,47.0,-4.6,-0.13,4.95,3.15
Tom Davies,0.2,Everton,22,15.8,0.0,7.0,0.0,0.0,0.44,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2,573.0,684.0,83.8,10963.0,2685.0,236.0,264.0,89.4,252.0,284.0,88.7,78.0,107.0,72.9,1.0,1.0,0.0,7.0,43.0,7.0,2.0,47.0,21.0,1.33,20.0,0.0,1.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,21.0,11.0,1.0,10.0,40.0,25.0,30.0,272.0,91.0,33.5,115.0,123.0,34.0,21.0,8.0,0.0,13.0,34.0,67.0,30.0,1.0, Everton,1,10,47,48,-1,47.1,52.0,-4.9,-0.13,14.4,16.2
Kevin De Bruyne,0.2,Manchester City,29,22.2,6.0,79.0,25.0,31.6,3.56,1.13,0.05,0.16,20.2,10.0,2.0,3.0,9.7,7.4,0.09,-3.7,-3.4,1068.0,1406.0,76.0,21109.0,6183.0,452.0,536.0,84.3,417.0,512.0,81.4,176.0,280.0,62.9,12.0,10.2,1.8,79.0,128.0,79.0,9.0,173.0,142.0,6.4,95.0,24.0,7.0,4.0,5.0,7.0,19.0,0.86,15.0,0.0,2.0,0.0,1.0,1.0,37.0,31.0,8.0,19.0,10.0,10.0,52.0,19.2,42.0,376.0,122.0,32.4,46.0,175.0,155.0,27.0,2.0,0.0,25.0,16.0,53.0,7.0,0.0, Manchester City,1,1,83,32,51,73.3,31.4,42.0,1.1,108.0,90.0
Rodrigo De Paul,0.2,Udinese,26,35.6,9.0,80.0,19.0,23.8,2.25,0.53,0.08,0.32,24.0,10.0,3.0,3.0,6.6,4.3,0.06,2.4,1.7,1532.0,2091.0,73.3,33755.0,11567.0,518.0,633.0,81.8,659.0,821.0,80.3,340.0,575.0,59.1,9.0,10.0,-1.0,89.0,183.0,97.0,20.0,265.0,164.0,4.61,92.0,39.0,13.0,7.0,11.0,2.0,20.0,0.56,13.0,2.0,2.0,2.0,1.0,0.0,45.0,30.0,21.0,22.0,2.0,21.0,64.0,32.8,43.0,488.0,134.0,27.5,191.0,192.0,105.0,59.0,2.0,0.0,57.0,19.0,64.0,22.0,1.0, Udinese,3,14,42,58,-16,42.9,52.1,-9.2,-0.24,27.0,36.0
Lucas Deaux,0.15,Nimes,31,19.5,1.0,14.0,6.0,42.9,0.72,0.31,0.07,0.17,17.8,0.0,0.0,0.0,0.9,0.9,0.07,0.1,0.1,802.0,1008.0,79.6,17530.0,4792.0,268.0,322.0,83.2,323.0,369.0,87.5,192.0,270.0,71.1,2.0,1.0,1.0,17.0,55.0,12.0,5.0,67.0,40.0,2.05,33.0,0.0,2.0,3.0,0.0,2.0,5.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0,59.0,38.0,28.0,26.0,5.0,18.0,61.0,29.5,43.0,472.0,144.0,30.5,148.0,251.0,73.0,26.0,6.0,0.0,20.0,14.0,73.0,44.0,4.0, Nimes,5,19,40,71,-31,41.4,64.9,-23.5,-0.62,1.26,1.08
Alessandro Deiola,0.2,Cagliari,24,6.8,0.0,6.0,1.0,16.7,0.88,0.15,0.0,0.0,22.2,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2,197.0,234.0,84.2,3774.0,948.0,86.0,92.0,93.5,77.0,90.0,85.6,32.0,43.0,74.4,0.0,0.4,-0.4,6.0,16.0,3.0,2.0,19.0,14.0,2.05,11.0,0.0,0.0,2.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,7.0,2.0,4.0,4.0,18.0,22.2,14.0,128.0,27.0,21.1,52.0,57.0,19.0,12.0,3.0,0.0,9.0,15.0,28.0,17.0,0.0, Cagliari,3,16,43,59,-16,45.5,63.1,-17.6,-0.46,0.9,0.9
Thomas Delaney,0.2,Dortmund,28,14.3,1.0,8.0,3.0,37.5,0.56,0.21,0.13,0.33,13.1,0.0,0.0,0.0,0.4,0.4,0.05,0.6,0.6,697.0,832.0,83.8,13181.0,2962.0,290.0,326.0,89.0,295.0,330.0,89.4,95.0,146.0,65.1,1.0,0.2,0.8,4.0,53.0,6.0,1.0,46.0,16.0,1.12,12.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,37.0,19.0,22.0,8.0,16.0,35.0,45.7,19.0,274.0,100.0,36.5,105.0,135.0,34.0,33.0,10.0,0.0,23.0,24.0,73.0,28.0,1.0, Dortmund,4,3,75,46,29,68.6,40.4,28.3,0.83,15.75,13.5
Kerem Demirbay,0.2,Leverkusen,27,19.4,4.0,44.0,13.0,29.5,2.27,0.67,0.09,0.31,23.3,5.0,0.0,0.0,2.4,2.4,0.05,1.6,1.6,954.0,1211.0,78.8,18439.0,5747.0,419.0,469.0,89.3,358.0,426.0,84.0,160.0,278.0,57.6,3.0,2.6,0.4,36.0,114.0,25.0,8.0,122.0,71.0,3.66,40.0,19.0,5.0,5.0,2.0,0.0,6.0,0.31,2.0,2.0,1.0,1.0,0.0,0.0,51.0,35.0,14.0,31.0,6.0,15.0,44.0,34.1,29.0,444.0,161.0,36.3,107.0,239.0,98.0,25.0,4.0,0.0,21.0,13.0,64.0,10.0,1.0, Leverkusen,4,6,53,39,14,47.2,40.4,6.8,0.2,21.6,16.2
Diego Demme,0.2,Napoli,28,17.7,2.0,14.0,5.0,35.7,0.79,0.28,0.14,0.4,15.5,0.0,0.0,0.0,1.4,1.4,0.1,0.6,0.6,1117.0,1249.0,89.4,20406.0,4234.0,489.0,514.0,95.1,467.0,512.0,91.2,138.0,178.0,77.5,3.0,1.6,1.4,18.0,112.0,14.0,2.0,67.0,36.0,2.04,31.0,0.0,1.0,0.0,1.0,3.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,62.0,37.0,24.0,29.0,9.0,18.0,63.0,28.6,45.0,428.0,125.0,29.2,134.0,216.0,78.0,16.0,1.0,0.0,15.0,17.0,79.0,23.0,0.0, Napoli,3,5,86,41,45,67.7,41.6,26.1,0.69,13.5,14.4
Leander Dendoncker,0.15,Wolves,25,27.8,1.0,32.0,8.0,25.0,1.15,0.29,0.03,0.13,13.5,0.0,0.0,0.0,3.3,3.3,0.1,-2.3,-2.3,1021.0,1162.0,87.9,19322.0,4299.0,405.0,447.0,90.6,449.0,500.0,89.8,141.0,169.0,83.4,0.0,0.7,-0.7,16.0,64.0,8.0,2.0,62.0,43.0,1.55,36.0,1.0,1.0,3.0,1.0,1.0,6.0,0.22,4.0,0.0,0.0,2.0,0.0,0.0,49.0,29.0,31.0,15.0,3.0,23.0,61.0,37.7,38.0,494.0,149.0,30.2,223.0,224.0,47.0,59.0,15.0,0.0,44.0,27.0,76.0,75.0,0.0, Wolves,1,13,36,52,-16,39.9,45.8,-6.0,-0.16,25.2,27.0
Amadou Diawara,0.2,Roma,23,7.3,1.0,7.0,4.0,57.1,0.96,0.55,0.14,0.25,20.3,0.0,0.0,0.0,1.1,1.1,0.16,-0.1,-0.1,422.0,473.0,89.2,8423.0,1699.0,139.0,151.0,92.1,226.0,247.0,91.5,53.0,68.0,77.9,0.0,0.6,-0.6,2.0,35.0,2.0,0.0,27.0,7.0,0.96,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,5.0,9.0,0.0,4.0,12.0,33.3,8.0,195.0,42.0,21.5,50.0,127.0,18.0,11.0,2.0,0.0,9.0,9.0,23.0,11.0,0.0, Roma,3,7,68,58,10,68.9,51.4,17.5,0.46,18.0,12.6
